根词名称,行业词数量,长尾词数量
nd6704,9,49
ds7804n,9,143
2ce16c2p,1,9
3516d,10,242
yadr,10,84
aurine,11,58
nvr16,10,83
lpr6500,2,16
tmg600,2,3
nvr724,2,6
nvr7816,3,25
eptz,8,28
pyronix,9,49
cc488,6,30
dvr1604lf,1,9
ds2cd5026fwd,6,3
8816he,3,16
dhl22,7,39
v1300n,4,14
2080p,5,119
6a1120s,3,4
6704hw,6,24
3210d,5,44
5221e,3,13
nvr32,9,69
8104hm,4,16
hb9932,9,13
zkaccess,21,306
2816an,1,19
ds7604ne1,8,48
itc235,6,14
6084rp,3,18
nvr1108,8,54
gyxtw,10,1226
2cd3332,1,6
2cd4065f,3,9
dscon,29,98
hic5621e,5,14
6a1230,4,9
nvs0904dh,3,18
ds7932,7,26
01bn,3,23
2ae4562,2,7
arecont,8,29
2cc12d5s,2,3
2df5220s,7,20
ds7108,7,112
nd6016,3,21
idr400,4,19
acm6840,5,25
2800an,1,14
ds7908nk4,8,39
ex480cp,5,44
gvrb3a,3,11
indas,5,64
conwin,8,121
zkfinger,7,48
2cd2t10,3,27
2cd2732f,3,10
2cd3212,0,10
700cd,3,145
2cd3t10,3,29
2cd4012fwd,2,11
2cd4024fwd,3,10
ds2cd4026fwd,5,16
dvr1604,4,39
2cd5126efwd,4,20
ds2cd5a26fwd,5,5
2cd63c2f,3,7
qd6000,10,80
hf5200,3,7
2080ep,1,10
supplate,4,21
a1048r,0,8
6c1220s,2,3
t21741,1,6
d5042fl,3,9
2055nl,2,13
2ae7152,1,4
2370rhp,0,5
6908ud,7,164
2cd2325f,3,25
sd6a82c,4,6
m46pjcz,1,7
2cd9131,6,22
hfw5200d,2,4
2df8223i,4,15
7708n,3,61
7808he,1,5
ivms8100,8,49
ivms9600,5,70
ds7816ne2,6,87
ds7816nsn,6,49
jvsh411,6,20
eap300,6,83
handkey,4,36
wd40purx,6,235
jvsnd6000,6,9
p1354,7,59
ds7800n,4,20
hfw8238e,1,8
vtdu,5,61
2cd6026fwd,1,8
3516cv300,5,46
81230,13,126
cvr100d,7,43
vb770,6,16
2cd2a20f,3,8
ds2cd2510f,4,13
2cd3132,3,8
2cd3132d,0,4
ds2cd3210di3,5,40
ds2cd3320i,5,14
eod9,5,39
ds6r2,1,11
3t20di5,6,14
evs7024s,5,9
2cd4a26fwd,4,8
2cd5a32fwd,4,12
2cd855f,3,10
2cd864fwd,2,10
hcvr5216a,3,16
hfw2125d,3,8
hdw3100,2,7
hfw5100c,2,7
hfw5221b,5,9
8616ne8,4,8
ds8632,5,37
ds8664n,3,26
7108sn,4,30
hic6621ex22,4,10
96256n,2,22
pc585,4,54
objectvideo,5,12
ipc521,2,13
hdw2100p,1,1
8008hs,2,14
2046nl,3,20
2af7230si,3,8
7808hqh,5,44
dt6360,6,18
2cd2120f,4,13
6c1120s,3,7
2de4220iw,4,21
2de7320iw,4,15
2df6223,5,18
2dy9186,3,7
al7480,5,17
6101hf,2,16
2cd5a26,5,14
2cd2820f,2,22
k1t105e,3,7
2cd3110,3,9
ds7816h,4,51
genetec,5,88
2cd2t45,5,19
9008hf,2,7
v1772n,3,9
zthp60,4,34
d7024,4,15
2cd3t26dwd,5,35
dhdscon3000,5,7
ims3000,4,28
dhl550uch,5,9
2cd4026,5,9
dss9500,0,5
nvr2821,5,19
k1t200,2,4
lg1.8,2,74
shidean,5,552
smanos,5,25
indala,5,44
indigovision,6,21
7204hv,2,10
ds7908ne4,5,19
dvr0804hg,1,11
2cd2620fwd,3,5
2cd2132d,2,3
ds2cd3310,3,22
ds2cd4012fwd,4,8
evs7024d,2,4
hcvr1604hp,3,6
2cd5032fwd,3,8
2cd5a24efwd,3,11
2cd6233f,0,11
nt99141,5,52
hdb3200,3,3
hf81230e,2,4
hfw3200cp,2,5
is1110,1,5
ds8116hsst,4,6
ds8664,4,17
480cp,4,24
480dh,4,8
ds9116hfst,4,8
9608n,3,13
a82024d,1,8
pc4020,4,32
ipc4300,4,19
hdw2105s,2,5
t16676,0,8
hikds7816h,3,27
dsd2046nl,2,17
720tvl,3,29
dcif,5,62
avfir3,1,6
2cc12c5t,3,10
2cc52c5t,3,14
vfir,12,54
7908nk4,4,19
sd6980,0,12
dvtel,4,6
dvr2104,4,29
dvr2116,2,17
2cd5a52f,4,12
2cd6986f,3,9
2ce16c0t,4,19
2dc4120i,3,4
2de7186,2,3
meeyi,6,120
2df8237iw,4,22
2zmn2006,1,4
3wf15a,3,5
2ce16c5t,1,8
1212zj,1,26
ds1292zj,5,9
mn34227,4,17
ds2cd,5,62
ivms7600,4,14
922bc,2,4
2cd2820,1,4
jsmjy06,3,30
jvsc796,4,7
ds7808k1,5,10
ds8116,7,43
dvr0404,5,17
ed690,2,21
acm6820,2,15
7932hw,1,7
gm8126,4,21
13vg308as,4,10
st58t8g,4,13
uru5000,4,15
6200rhp,0,5
m13vg308,4,4
nc9000s3e,2,3
hdb8331e,3,7
7908ne4,4,12
2cd4132fwd,4,7
ds7716ne4,4,32
ds7916,4,30
lti550hn11,4,78
ivms8720,2,14
isc6500,2,12
ts9108q,3,62
ids2cd9371s,0,6
96000n,3,9
k1t200ef,3,3
nvr2821h,3,14
8108hws,2,5
kd8102,4,23
kdm2801h,4,17
832966,4,21
ds422i,3,11
nvr202,4,16
vto1220b,3,5
ds7204,4,24
hdw3200,0,6
fh8510,4,27
238plus,3,19
hundure,4,66
8mpir,2,14
kdm2801,4,12
4KHDMI,6,354
GYTA53,6,618
pixim,4,12
ds2cd2t20i3,3,3
2cd2335,2,11
neitway,3,8
d5032,2,155
ds2cd2t25i3,3,6
ds2cd3332di,3,5
2cd3332d,0,7
kx15dt,3,31
lc2150,2,8
gyts,4,1609
pfm881c,3,35
snvd4008g,2,5
svr3016h,3,4
2cd4124fwd,2,9
hanbang,1,64
xarina,3,7
ds2cd3t35i5,2,5
5a26fwd,4,10
f581ep,1,4
dvr0804lf,2,6
ds2cd5126efwd,3,7
2cd5132fwd,2,4
ds2cd5a26fwdizs,3,6
ds2cd6412fwd,2,8
hcvr5816s,2,6
hf2100p,1,5
hf8301e,1,5
hfw4100b,1,4
hfw5200c,1,2
4110dl,3,16
ds8616ni16,2,7
hfw2105d,3,6
hi3515a,2,15
nvs0904,4,8
hic5421dh,4,17
hic6622hx33,2,9
ds9016hfst,3,5
nvr300,1,4
hfw2200d,1,4
720p960p1080p,3,6
ipc110,2,10
hdw3100s,1,4
hfw3105,0,3
nvr1108h,0,8
42d212s,3,4
sd6982a,1,5
cp604,2,7
t25724,3,21
t16571,1,5
gb12663,2,11
rxi100,3,26
2cc51d5s,1,4
dsd2055nhb,3,6
d5022qe,1,8
1ln5e,3,21
2af5220s,3,8
hdw2105,1,3
7804k1,3,27
dt7450,3,8
2cc11a2dp,2,4
vfit3,3,6
2cc12c2dp,2,6
2cc51a7p,1,10
2cc52a1p,1,6
avpir2,1,4
2cc52d9t,3,11
nvr7864,1,4
tekard,3,12
2cd8254f,1,3
2cd9121a,2,7
2cs58a1p,3,8
2de5172,2,2
hfw3100,1,3
megeye,3,47
2dy9187,3,5
5022qd,3,19
6601hf,2,5
2cd4124,2,3
7208hw,3,11
4026fwd,2,5
2cd6332fwd,2,8
2CC502P,0,7
2cd2220,1,3
mx4080a,1,13
8100hf,1,3
d5022qd,3,18
ds19s08,2,3
ds2cd1211di3,3,12
gk7102,3,43
jvsc790,3,18
jvsc880,3,5
2zmd3007,1,4
ds7808nsn,3,101
ds8616,4,18
nd6704ha,0,3
16dvr,2,8
hb7032xt,3,10
evo192,9,55
wg2002,2,19
fiscan,3,118
icr100u,3,8
v6202,3,8
ss728m01,3,21
cp604ch,0,4
ds2df7286a,3,3
hic5421e,1,10
baxall,3,20
2mpir,1,5
nh9806s6,1,4
nc9400s3e,0,10
2de5320iw,3,7
km8301,1,14
8116hghs,0,5
ivms8250,3,12
5026fwd,2,12
ess5048s,2,8
hdtvi720p,3,3
ds3wf01c2ne,3,18
honeywell238c,3,18
evihd1,3,48
mm46,0,14
4220iw,3,15
if3004,2,4
7808k1,2,19
m13vg288ir,3,6
pea01,2,19
hfw3100cp,1,2
nvr2860e,1,21
pe90fh,3,4
dsat1000s,3,58
2cd5085f,3,4
k1t605mf,1,11
8.63E+11,2,7
hfw5100d,1,6
nvr8632n,2,8
8108hw,2,7
kd8002,2,13
p116g3,1,3
2cd2120d,0,2
nh9406s6,0,2
2ce16c4p,0,3
imx290lqr,2,7
nvr0404fg,1,10
interlogix,4,15
st5801gb,3,8
sd6582,3,5
ds6704hw,4,28
ds7604n,1,24
ds7716n,2,16
f728wp,0,7
camway,3,39
welbell,4,203
dhnvs0104dh,3,4
hds3a85,2,4
ta7vkc,2,5
2cd2720fwd,3,7
yhw126,2,5
lg3.5,0,22
hv1140d,1,5
lonbon,6,169
lti550hn01,3,15
dvr6805,3,4
hfw2100b,0,8
9016hw,1,6
cardax,4,25
mm55,0,42
cvr100ud,2,6
cvr100v,2,18
ds7732n,2,7
ds7608,3,15
zktime8.5,3,48
hws800a,1,4
d80p,1,28
ds7732ne4,3,12
0.88,12,5871
秸秆禁烧,3,34311
ds2cd5126,5,7
hf8291,3,5
er580,2,16
ds2cd3412fd,3,9
mlcd55,2,6
sp509h,2,5
fn16cgx,1,4
阅面,3,745
hdbw5200,0,1
cmsv6,3,577
三闸,825,17966
hz2020,3,12
hfw2200s,2,3
nvr4.0,5,139
2dp,2,665
手机刷门禁,11,2267
光揽,3,698
lcd55,5,55
ds8100,4,60
35114,18,427
