根词名称,行业词数量,长尾词数量
sw456,9,47
tk100e10ne,6,9
11n90c,8,47
ob3362vp,8,52
10b24,6,14
hdg12864l,4,22
e3s,4,429
up1529q,7,15
mip290,9,31
steval,8,56
imx317,8,115
stk404,5,32
88347,11,163
stk413,7,27
smd1812p110tf,6,6
pt5110,6,17
rt8110b,6,33
162245,45,72
lt1210,8,17
16211,18,124
stm32f103r8,7,40
083ag,9,29
0829a,8,47
cmsh3,6,6
irfs630,12,43
sp809ek,5,13
cs6n70,7,12
mip283,5,34
lm307,8,23
smbj33ca,6,17
msp430f1612,8,10
cs54123,8,20
an2131qc,7,10
atmlh732,7,16
acm1211,6,8
cd4060bm,8,17
cd4044,8,18
sipex3232ee,8,16
aic1526,7,11
ad8318,8,41
tc4093bp,8,21
s20k275,6,14
sh69p25k,7,32
vd5028,5,22
rtd2483,9,20
bts432,10,14
stc12le5a32s2,8,11
sh69p43k,9,23
ad7998,5,17
ck9561,7,31
lm13700,5,48
cd5265cs,8,25
cd40110be,6,15
cxd2500bq,6,21
saa7345gp,7,22
tny255,7,31
stp15810,5,21
2sk4145,6,15
nce4606,5,19
vq100,6,24
4448x,8,19
cd40161,8,39
adc0832ccn,8,27
13003ts,8,19
cg46842,6,14
xc95288,7,26
hef4046bt,9,16
2n3958,9,30
stc12c5408ad,10,12
mb3759,9,30
d472a,9,27
ao4413,8,14
sgm4056,8,40
in5825,7,24
pcf7936,8,46
tda8932t,8,21
epm1270t144,9,15
mp2481,8,15
1n4751,8,25
max195,8,16
vt8237r,8,35
334k,6,129
up6206ak,8,20
sst25vf040b,9,14
13005d,8,54
mcp6s21,8,12
lm2876,8,19
tas5508,8,29
txb0102,8,23
s3f94c4e,8,21
mp4560,8,42
bq8030dbt,8,21
cat4139,8,13
gl3220,8,28
ref5025,7,50
2sa1020,9,23
4n37,8,23
ad7501,8,31
fgl40n120and,8,17
ad7843,8,20
1ss226,8,23
ld1086,6,14
2sj201,9,22
sst39vf800a,11,22
74als573,9,38
sg6842,9,15
m51995,9,72
bu2508,7,23
wm8904,7,13
la4100,8,61
ka3846,9,60
rs207,7,42
b5819,6,36
tda7375a,7,29
nup2105,8,19
atmega88v,7,12
24c02b,8,42
3dg6d,7,36
c5134,8,37
opa27,7,34
lm8361,9,38
sy8113b,10,31
rjp30h1,8,72
xc2s200,9,26
p06p03lvg,8,20
m48t86pc1,12,18
ina2134,8,13
ad8031,8,24
93lc56b,8,16
b502,7,485
2n3772,7,31
ad585,9,13
fp8102,8,37
74ac573,6,14
ir2130s,8,24
ps219a5,6,19
sgm8905,7,14
tea1532,9,25
lp2981,6,14
opa637ap,9,26
ads774,8,18
aduc834,8,22
2sa1162,7,12
irfp3703,9,17
rtd2982,8,48
ar0134,8,46
at25df321,8,11
thc63lvdf84b,8,16
hsmp,19,79
sm41056,7,23
smaj58a,7,13
byq28e200,8,16
ir2085s,8,20
a3977slpt,7,11
hm628128alp,5,5
ka33v,8,15
si5351,8,120
pc816,8,41
ds26lv31,8,18
uc2844b,9,55
q32b104hip,8,19
mst6m48rhs,7,20
a3p125,5,23
ice3pcs01,5,12
sp211,9,482
s25fl512s,8,18
smbj26ca,8,16
lm1458n,8,35
ka741,8,34
cj2301,7,49
lmp7702,6,7
hcb1608kf,8,16
ice2a265,7,21
gbu2510,8,23
fm25cl64b,7,25
tps40055,9,43
irfs7430,5,9
rhrp1560,8,25
m62446fp,7,27
her505,7,23
uc3843bn,8,50
sr05,6,99
sp3490,8,25
n2t,8,66
sn55452,8,10
le80535,5,11
ff400r12kt3,8,28
tm1729,8,17
bcm5461,7,23
ap432,11,39
mk25q40,8,11
isl6363,8,27
ksp10,8,20
lt3015,7,20
tja1028,9,27
cmp100n04,5,21
lps331ap,8,16
smbj30ca,6,34
41288wp,8,16
tl062cp,7,36
1606b,10,91
tc117hs,6,18
p6ke33a,8,19
smbj30a,7,19
ha17723,7,24
tm1629c,8,19
stm32f405rg,8,46
tms3450nl,9,16
ua7812c,8,18
tc7662,7,13
tja1043t,7,24
pbl38710,7,22
a3s28d40ftpg5,8,8
xpt9920,8,16
tda9302,9,25
cd4070be,9,15
ss495a1,6,13
fa5571,8,51
hsmf,7,29
bf517,8,35
bf245b,5,13
tlp2530,5,11
adg1419,7,9
lbmb,7,71
ltm4644,7,100
cat9554,6,10
ob2354,7,34
bma222e,7,14
ka7806,6,27
la100,3,70
mbr1060,9,14
ba10358,8,19
ru4ds,8,38
lt8610,7,21
cd42,7,102
ru4a,9,137
1n4731a,7,18
1n540,8,24
la7685,9,31
ta31136,6,15
25q,9,370
sa6.0,4,8
ht7050a,6,16
ina826,7,17
bul128a,7,21
atxmega128a1,8,14
ad7476,7,7
c8051f850,7,32
ad7367,7,16
stc89c516,7,60
ch7101a,7,30
cn3082,7,13
ep2c8q208c8,6,38
mmbd914,7,20
ss39et,7,9
epf10k10lc84,4,8
tlv5636,7,14
tlv2543,7,13
ds1230y,5,23
df6113,6,54
iso7220,9,16
ad8226,8,32
ade7858,9,27
bzt52c12,6,11
xc6vlx130t,6,11
sn65hvd72,4,12
teridian,7,13
bsn20,7,14
ada4817,6,19
adm706,7,18
sn74hc573,7,20
max5980,7,21
r0603,7,66
tda2611,7,50
1n4737,7,27
la7688,8,99
sh69p26k,7,38
max213,7,23
max233,7,36
bh1415,7,85
1395adr2g,6,25
lm324dr,8,23
tda2282,7,31
ferroxcube,7,27
mcp4921,7,21
ne571,7,19
16f676,9,26
tlp550,7,36
lm357,7,19
ht48r06a1,8,20
lm2904p,7,16
lm2677,7,20
lm2842,7,23
cxb1457r,7,9
rt3352f,7,41
9454,97,1039
sck054,6,41
d2253,6,191
pmbt4401,7,9
saa7121,7,19
lm317s,6,14
tms570ls3137,8,46
sn74ahc1g14,7,10
dna1002d,7,18
fga20s120m,6,26
lnk302,7,16
lnk623dg,6,29
f71889f,7,12
ad8512,9,18
ad8042,7,18
op297,7,20
sfh6156,8,13
mc3362,7,41
bq24751a,7,13
ae2596,6,17
74hc07d,7,10
es3j,8,24
la76828,9,81
lm4041,7,18
tda7056,7,63
mc14495,7,19
ref3330,7,8
bcm43362,8,35
top223p,7,22
89c54,8,28
ic1114,7,32
lc87f2l08a,8,44
x0605,7,67
sn75179,8,28
ep3c16q240c8n,7,10
2pcs01,8,30
dac8531,7,11
tl082cn,7,34
tps76033,7,13
lsm330dlc,7,9
pmm8713,6,31
s29gl064,7,20
tms320f206,7,24
fm25256,7,11
laf0001,8,38
ob3392k,7,9
l6384,7,31
sy8113,7,27
comchip,7,17
lnk306dn,7,23
lnk605,7,13
lnk362,6,10
her203,8,27
1n4741,8,27
rs3m,7,39
bss306n,7,10
2sc5296,7,12
1414tz,1,3
h11aa1,7,14
si5338,7,23
mpxy8020a,7,16
tca0372,8,16
wm8960g,7,12
a03401a,6,17
opo7,7,57
max541,7,19
5241,55,1127
74ls541,8,16
p75n02ldg,7,27
strw6252,8,38
opa602,7,31
es2g,7,46
30f123,8,44
her208,9,79
2cw52,8,33
mbr4045pt,7,20
ds8500,6,17
b560c,6,22
tsop1838,7,12
b330,7,275
mp3389ef,12,38
ads8328,6,10
bd9882,9,28
oz960g,7,29
pic16f84,7,36
hmc833,7,77
siov,7,26
wm8974,7,8
wm8750,7,14
mb90f462,8,22
1n1418,7,15
1n4730,7,18
dac902e,7,11
h5ps5162gfr,6,15
is61wv102416bll,7,11
dm9161e,7,11
mc9s08aw32,8,13
tlp512,6,23
tlp181gb,7,31
en25q32b,6,21
rt9293,7,33
mx30lf1g08aa,7,12
mp1542,7,33
7n50,7,29
mma7660,7,46
lm7805c,7,26
bp2833a,8,31
max3222,7,30
adxl375,7,25
38438,26,230
au6258,7,11
2n2955,8,36
me6211c33m5g,6,6
0201ny,6,41
s3c44b0x01l,6,13
ts21c,6,13
tda1519c,8,25
ata5276,6,11
tas5414a,7,25
pm25ld512,7,20
k9f2g08u0m,7,14
opa2348,7,11
hmc830lp6ge,8,13
lt1764aeq,5,9
heimann,7,52
stc11f,8,67
8150bmae,7,13
23n50e,7,114
t315xw03,8,58
93lc46b,6,26
pic16f1509,6,12
td1509p5,7,16
hmc1053,7,20
pc410l,11,72
mc7815,6,19
946h,2,9
ep3c25q240c8n,7,8
tp7660,7,355
td62003,8,26
60n65,7,15
10n65l,8,19
106k,7,237
ta7270p,8,53
k9k8g08u0a,6,24
ka7905,8,60
max4173,6,41
stv9306,6,31
hy57v281620,7,10
tyn0512,7,36
2n60b,8,36
j6810d,7,63
ir2010,6,69
mje182,8,25
mma8653,6,20
sn74ls164n,9,39
ne5534n,8,45
irfz34,7,21
mt48lc4m32b2,7,16
lf353d,7,15
25lc1024,6,31
tms320lf2406,7,27
ltv817s,7,16
p87lpc762bn,7,9
max17830,7,18
ths4001,7,28
tyn058,8,29
dg302,9,55
hd74ls08p,8,20
ref02ap,8,16
lme49740,7,34
ad73311,7,19
s25fl032p,7,10
bq25895,7,60
33r0,7,27
tda7496l,9,15
ad712jn,8,25
uf5404,9,40
3314,31,1148
irf7343,7,10
bd6221f,7,8
a3979,7,37
mp1010bef,7,21
rtd2995,7,115
irf620,7,25
rtd2482d,7,8
uc2854,6,16
lf444,7,32
2903d,10,33
iw1699,7,16
bd436,8,19
ao4600,6,10
ka8602,7,23
ina2128,5,13
tda4501,7,24
2sd1664,8,24
lmh6624,7,9
la4140,8,29
tl852,6,15
sf24,6,237
upc1031,7,24
atmega64l,8,24
tps54540,11,45
201209,35,405
ltc6994,7,24
74vhc,8,27
sst39vf800,7,15
kse340,8,31
em638165ts6g,7,8
c3306,8,185
uc28025dw,8,21
saa7372gp,7,24
eta9635,7,41
ltc4002,6,28
at90can,7,17
ir3,6,368
op07cd,7,39
opa380,8,28
nx3225sa,7,14
a1870,7,27
pt2312,7,40
74lcx245,6,12
hct244,8,20
top244p,7,19
max708s,7,11
fr105,8,36
rda7088,7,33
fsbb30ch60c,5,16
ao4466,5,14
28c64b,7,30
rtl8139,6,452
24c02bn,7,26
u1560,7,58
pic18f14k50,9,19
m430f1232,7,14
aqy210s,8,16
30F126,8,45
hs2272,8,26
134603,7,11
rtl8676s,7,33
g9091,5,8
ar8327,7,28
tda7564,8,41
tda7566,7,46
sy8009,7,17
pbl405,8,21
kbpc,215,1828
cat1161,7,26
1n4747,8,40
irf540ns,6,25
ba5096,9,49
ob5269,8,109
tc2608,7,59
cl9561,7,34
tc4421,8,21
rk46,8,28
1n4745a,7,22
tl555,7,30
tlv2556,7,10
max6225,7,11
ta8207k,7,38
h16105df,4,10
d213e2,8,26
pm25lv512,6,17
tps73033,7,18
ats2301,6,15
4949ed,7,20
49us,7,32
ltc660,7,10
stm8l151c8,5,27
t107bl,7,25
aod484,7,22
4572,19,1202
b230a,7,22
tpa3112,8,24
st24c02,7,19
tps65148,7,16
2sk1358,7,18
tea1733p,8,117
13003h,9,28
kia7045ap,7,12
hef4053bt,6,20
x5045p,6,32
2sc2837,8,15
bl05a,8,23
tle4997,6,18
93c76,7,52
rfp50n06,7,27
mbrs340,7,12
pt4212,7,12
hcf4511be,9,41
fsgm300,6,28
ap3843cp,7,39
as3435,5,33
bma220,7,18
sod882,7,45
sdin7du2,5,15
312f,6,42
bcm5482s,7,15
bm20b,7,42
mip801d,7,23
tps3307,7,11
stc12le5608ad,7,8
hfbr1521,7,11
hfbr2521,7,18
sn65hvd3082,8,15
esd9x5vu,4,5
2462,26,1865
sn74hc08n,8,27
w25x80,7,17
zt213leea,7,15
hy5du56822at,2,3
ssc9512,8,30
tda8922bth,6,11
tda8922,5,23
30ctq045,6,10
a6059,9,103
a92b331,6,23
tsm101,7,17
bt152x,9,24
bta06600b,7,30
7.3728,7,42
24lc,7,62
at90can32,7,13
hc4053,7,16
mc14049,8,18
ksh13007,7,19
lc420wun,6,95
in5349b,7,21
1r5m,7,45
atmega169p,7,24
jn5148,7,24
p0603bdl,7,28
p75n75,7,38
ne555dr,7,32
aic23b,8,46
ap3039,7,29
p0903bd,6,16
rsb6.8,1,1
tc58teg5dcjta00,7,8
hip6601,7,12
gp2y0a21,7,46
hcnw2611,7,16
c8051f580,6,40
k9f5608u0d,7,16
isl95837,8,17
l6569,8,53
lm2576tadj,7,16
fr120n,7,40
rtd2270clw,7,33
cp2114,7,11
tc14433,10,23
max809s,7,17
mc12022,8,18
at25010,6,11
ob6220,9,44
at45db321e,4,14
074k7l,5,15
p5506bdg,7,25
p6ke250a,8,22
p6ke20ca,7,18
tl1451,10,45
ad9268,7,29
mp1591,8,25
mpc8309,7,21
1g4d1,3,11
40t03gp,7,16
pesd5v0s1bl,7,11
ad7740,7,25
ad7865,7,26
bl1a,4,9
b2405ls,4,6
ep4ce15f23c8,4,9
5p4m,6,16
opa228,7,19
m65850p,7,21
mur4100e,7,19
opa4350,7,16
lm397,8,39
adc083000,7,17
hd74ls04,7,12
hr911102a,7,19
hy57v561620ftp,5,9
opa2134ua,7,14
pby160808t,7,18
sc1145,7,30
8216,37,1513
mc68hc11,7,27
s1226,5,23
sot123,5,45
spca1521a,5,13
stk402,6,50
sst39sf040,6,20
dtc114,7,16
f71882fg,8,13
ep1c12q240c8n,6,6
f8736,6,12
3sk122,7,15
2450bm15a0002,8,12
25x40bvnig,7,16
csg324,6,9
lnk306gn,8,27
imp809,6,36
74hc166,7,47
74hc241,7,15
pic18f46k20,7,13
pic18f25k20,7,15
mbr20150c,7,24
mbr10200,7,27
ncp1393b,8,30
njm4556,7,39
p6ke300a,7,18
nt35521,7,54
ps21564p,7,9
cs4392,7,51
stk499,8,27
6r070c6,6,7
stm8s105s4,6,23
stm8s105c6,5,38
stk4132ii,8,34
kds226,4,6
2as01,7,13
hn1674cg,7,10
dap08,7,18
upc1185,5,17
ta8403,9,69
tps60403,7,14
apm7334,6,31
apn337s3959,7,15
mpsa44,7,14
stc15w4k,5,265
me6203a,7,16
rts501,4,9
tps61040dbv,7,24
374lf,5,9
cd4040be,7,15
bq727,8,32
cd4072be,7,12
tms320c6713b,8,20
smk0870,7,23
bcm43341,7,9
bcm54616,8,13
isl6364,7,17
5n120bnd,8,21
hi3560erqc,7,20
stk4131,7,21
mt29f1g08,6,14
ep2c5q208c8,7,12
74f02,7,10
top222g,7,15
xc6slx4,7,17
lm337t,7,44
sf38,7,47
her306,7,18
1n4749a,8,33
1n4935,7,9
1n5820,8,45
cmdsh,7,16
em78p156elpj,3,4
24s05,6,61
adp151aujz,5,8
ht1625,7,31
mic29300,7,15
mb96f696,7,10
nt73,2,12
sf1600v,7,23
2csg324i,7,9
ad5700,6,31
lxes15aaa1,6,3
omih,9,20
p20nm60fp,7,27
sa15a,8,31
tps54332,8,30
utc7738,8,21
isp1362,6,16
cd4073be,7,17
stc12c5412ad,7,9
sy8291,5,17
adc0804lcn,8,25
xc2v3000,6,12
48lc32m16a2,8,12
rtl8309n,7,34
bt169g,7,16
hy4903,6,13
fdmc,32,128
xpt4871,7,35
78l18,8,27
78l24,7,26
epm3128,7,21
uc3844b,9,85
stc12c5a08ad,7,10
m39029,5,32
ad636,8,18
stdp9320,6,18
sed1335,7,32
54hc244,8,11
06n03,7,30
xzr05,6,28
srf7042,6,25
tfsc06054125,5,7
7mbr100u4b120,6,10
bq76925,7,20
mip0224sy,8,19
6a4,10,104
irl540n,7,19
dsec60,6,14
ka78r09,8,24
2sd1804,7,14
tms320f2407,7,24
12c5604ad,8,24
ha16107p,9,14
tef7000hn,6,16
lt1057,6,59
lm4990,7,15
chn063ec,7,14
upk2436a,7,16
dsei60,5,8
2n5064,7,17
em6ab160tsd,5,8
fp6809,6,10
lcmxo1200c,7,12
ds26c31tm,7,16
opa512,7,22
2ffg900i,5,8
2fgg484c,5,8
lm321mf,8,15
lm323k,7,25
hd74ls74ap,7,40
upc1353,9,30
xc6,4,525
ht7133a,4,24
mp2359dj,7,12
p89c51rd2,7,8
pcih47m400a1,6,10
112lm1,4,8
m74hc573m1r,7,10
cy7b923,6,9
12c5a08s2,7,17
sn74hc04,7,26
mjl3281a,6,31
mmsz5231b,7,7
mje172,7,31
stm32f105rct6,7,34
tpsd,9,102
upc1701c,6,18
b6284,7,23
bta204,7,27
ep1c3t144,7,14
lm2576adj,7,75
tlc7135cn,7,11
lt208,3,19
lta601n,6,14
5kp20a,7,8
855ap,3,23
2sd1525,8,18
c302,6,222
h26m64103emr,6,19
rb050l,5,5
48lc8m16a2,7,9
50n024,5,23
smd125,7,34
1sr154,4,8
80c552,5,25
88e6061,6,10
9z24n,5,39
uln2803apg,9,83
1508s,7,66
mb2146,4,18
2r2ms,6,28
bu2520ax,6,13
max13487e,7,21
5l0265r,7,22
7133a,6,23
hg106c,7,12
lm319n,7,19
tps76333,6,10
gk105,6,22
74lvc14ad,7,23
74hc1g14,7,10
apw7098,6,9
2n65,7,47
b140,11,416
cd4098be,8,16
mp1582en,8,16
003t,5,21
cd4514be,8,17
ds26ls32,7,16
lm2902n,8,28
pic12f1572,5,14
rc0603,6,15
s1336,6,12
tpx205950mt,6,7
pic16f818,6,11
mt9t001,7,20
opa336,7,17
cd4026be,7,11
ic21,6,26
am26ls31cn,6,19
b0512s1w,7,14
ob3354,8,48
bta208,8,26
100nh,6,59
25l4005,7,18
1m1608,6,9
irfp448,7,37
14d681k,9,42
09n90e,8,52
sm02b,7,21
stm32f303cct6,8,16
tda7563a,8,34
74lv245,7,33
lag665,12,37
g4pc50u,7,17
k9f2g08,7,33
kbpc35,3,26
25040,34,286
30n06,8,36
5504s,7,110
74hc4051d,7,26
vsle,7,25
adt4,4,32
sm4105,7,30
pcf8574at,7,31
uc2843b,8,43
upc1225,5,41
4000hc,5,7
tsp10n60m,6,20
7662,54,1060
p87lpc764bn,9,18
pc28f00ap30tf,7,9
pcm1715u,7,13
cd4060b,7,17
nec2505,10,17
stm32f427vit6,8,19
tda1512,7,20
29sf040,7,12
wpm2341,7,10
tip147t,7,25
uc28025,9,27
7mbr10sa120,5,7
hef4051b,6,11
hi1,1,84
bs84c12a3,7,8
ht46r065,8,34
irfp90n20d,7,21
smaj6.5,0,2
sn8p2501b,7,34
lm1117dt,5,9
la3410,10,31
tm1624,7,32
siliconix,8,17
bd437,7,11
tip2955,7,46
ucc27424,8,27
mt41k256m16,6,12
mt47h128m16rt,6,9
sfh615a,7,21
irf7105,5,14
033n,8,27
sgm3141yd10g,3,3
tlp560g,7,14
g5le,5,31
gf19nc60kd,7,13
gm7130,5,18
gl852gt,6,14
sm59r16a5,6,13
stled316s,7,9
mix3001,12,57
p0080,10,71
s29gl,7,43
ht7544,4,9
fds4559,5,8
10n70,8,19
tps70933,7,21
ltc4414,7,10
ma801as,7,8
cd4054,7,15
2n2907a,8,37
pic16f917,7,28
2ed020i12,3,10
alc269q,7,15
aod609,10,22
tdf8546,6,69
az5825,4,6
axp221,7,40
acs758kcb,5,8
azc199,6,8
ep2c35f672c6,7,13
epm3256atc144,6,10
fa5510,8,17
fp75r12kt4,7,22
dsp1,4,50
h26m52103fmr,6,15
hy2576,8,9
2sc3807,11,25
tc4053,8,19
stu417s,7,21
max4063,7,9
p3596l,7,22
12c5616ad,6,23
minismdc150f,5,7
zxmp6a17,8,30
lpc2136fbd64,7,10
c339c,7,12
kp500,7,175
klmag2gend,5,12
b2405s2w,7,13
g3mb202p,7,13
l4981a,8,38
ma3221c,6,15
stm32f103vgt6,4,19
m14d5121632a,6,13
epm570t100c5n,7,24
82801db,7,25
ht3582d,7,37
2sk389,6,27
2n4393,7,11
kia50n06,7,16
mb90f387,6,10
jx15020gf,7,11
rtl8213m,7,9
ta1101b,7,54
ref3133,5,13
r2a15122,8,46
qtr8615,7,8
15n60,7,86
824j,7,55
moc3401,7,12
k4t,7,208
bu102s,7,24
upd720114,7,22
tt8112,7,12
up7713u8,6,13
ma4820,7,60
gal20v8b,4,21
hs01g,7,32
au6860b,7,17
2y0a02,5,36
ce8301,7,31
ak7757,6,16
op747,7,30
2255h,6,23
oz9926agn,7,48
op215,6,18
stk403,5,17
cd2611gs,7,53
sp3238,7,14
ad84064,7,16
mst6m182xst,7,14
l6470,6,101
30n60,8,41
opo7c,7,18
tea1751,7,39
it8758e,7,30
bcx51,7,19
clrc632,5,37
ht9032,6,26
tda8944,10,23
sp3223,7,33
a6151,7,68
lm833n,8,52
sd4843,7,17
331k,7,130
b1560,8,45
74hc42,7,45
lm78h24,7,24
ucc2808,6,41
fh33,7,24
mb95f564,7,9
ba159,7,32
33au,4,19
gt208l,7,8
uth16t05,7,15
ha7,6,88
ip1001,7,32
561kd14,7,17
lc245a,7,24
8050sd,7,26
pga202,7,33
sl1053,7,25
28c256,7,16
ads1259,7,24
tda1315,9,40
2sa1145,8,23
buv48a,7,14
2sc5570,8,47
fw82801db,7,15
6635,45,1171
ssl100sn,8,60
ir2011s,6,19
65f6041,7,16
ss35,6,179
attiny48,7,8
w8nb100,7,37
t1235h,6,39
me20p03,10,16
mbrf20200ct,7,16
me6209,7,24
nt5tu128m8de,7,9
ha12413,7,11
ad648,7,18
nt68667,7,14
fds9926a,7,14
ats2805a,8,40
ar9283,8,83
87c196mc,8,12
04v,4,119
hef4049bt,7,21
tny285dg,7,12
lsm303dtr,7,3
ad542,7,12
mcc9516io1b,7,20
ir21814s,3,20
dtm4606,7,18
stps3045ct,7,15
st3232ectr,7,9
9n90c,8,73
mk60dn512vll10,7,9
xc6206p182mr,7,11
sb150,7,106
opa128sm,11,60
sgm40561,7,12
cm200dy,3,14
up0104p,8,17
125it,7,12
tsc101,7,9
sy8008,7,24
by399,6,12
sc1164,7,15
mtc110a1600v,7,29
pt6964,6,20
ucc28063,8,27
p540a08,5,17
d2011k,7,33
ta7630p,7,50
2sc2053,7,29
2360ad,7,23
qca8337n,5,21
ps21997,3,9
bcp54,5,14
an5539,7,36
sw239,8,56
88e6085,6,7
adv7623,7,20
74ls85n,9,21
tip29,7,15
ad515,7,14
ao4803a,8,23
mmbt4403,8,45
mk60dn512,8,60
at24c32d,7,17
mb95f698,8,9
aqy210,7,21
a6079m,7,40
24lc01,6,12
29302,134,516
tps76301,7,9
t6790,8,25
2sc5508,6,17
adv7390,7,16
ta7267bp,7,9
24c32n,7,13
rs507l,7,26
k3pe7e700m,2,7
aon7410,6,11
74hc86n,8,19
62fp,7,6
ns681684,7,16
enc424j600,5,20
aqw216eh,6,11
mx25l3206em2i,6,6
tc9164n,7,21
tlc5628,7,16
174262,8,33
lpc2214fbd144,7,16
lm317ah,7,30
82559,14,132
s9s08dz60mlh,7,21
irf1205,7,18
mc1596g,7,26
ltc4417,7,16
ba612,8,65
ah1a,2,6
cdsod323,5,14
s202s02,7,22
sp708,7,12
b3226,8,19
xqr2v3000,7,14
ps113,7,28
2f1,4,443
68j,6,314
m16175,8,27
ta8262h,7,34
2sd315a,8,28
kbl10,6,16
l110,7,857
tb2930ahq,4,32
ep952,8,29
ds1388,7,22
54fk,7,17
tda8841,7,31
hfd2,6,41
teccor,7,9
sky77916,7,18
hy5du121622dtp,5,12
ep4ce115,7,26
up1642p,5,8
a2c11637,8,9
stc12c4052,6,28
12ca,6,42
rl255,7,44
15033,29,388
0505s,5,21
sc541550cdw,7,17
bl9384b,7,12
fs9721,7,90
4424,79,888
100mt,6,117
cd1191cb,7,24
aev17012,8,19
MAX3462,9,10
1m2012,5,8
470r,4,182
smh250,5,46
asm1042,7,70
bcm7405,7,14
lm385bd,3,5
1n4006,7,21
ta7614,8,24
30tr,5,27
tda7561,7,50
cd4518be,10,24
pmk50xp,7,33
mc14584,7,30
bf1608,4,13
pex8648,6,17
irfbg30,7,36
irfr024n,7,19
tps62160,7,22
xh414h,2,10
ad9858,7,31
c8051f360,7,25
tr1000,6,79
669a,9,72
pic12,6,110
32f100,7,48
mbrb20100ct,6,14
c8051f121,6,30
mc74hc14an,7,7
mx25u6435f,10,16
ltc4006,7,18
mp2315gj,5,14
epm1270t144i5,6,10
max32555,5,13
opa4277ua,7,11
es56033e,8,29
bs801b,7,28
opa4134ua,8,20
ht7044,8,20
ad8602,7,21
acs711,7,19
ht7336,4,6
bts118d,7,13
stm9435,12,37
7tl,5,25
bat15,5,6
lt1931,5,17
lpc922f,7,20
sst26vf032b,5,14
2sa798,6,18
lm8445,5,32
74ls74a,3,22
iramx16up60a,5,12
lm393dr,5,30
tda7376,4,31
mc14511,7,19
lpc2132fbd64,6,13
fm25,6,91
ca3080,6,29
pic16f1938,6,37
3101s,6,47
c4574g,6,15
cxd2500,6,57
max1348,7,17
ncv7708b,5,23
lp6482s,6,25
lm78xx,6,19
tle42754,6,14
sn74hc373n,6,11
ta8445k,6,31
7133h,7,32
asm1442,7,15
ps8625,7,16
ss52,7,91
ka339,7,24
mp44010,8,25
at91sam7a3,7,9
s3f94c4ezzdk94,7,22
mc33079p,8,27
csc3110,7,18
hin232cp,7,21
ap2127k,5,12
ad811an,7,16
bta416y,9,30
b0505s2w,6,10
cd4025be,7,16
n79e8132as16,7,15
lqfp44g,5,22
l32k1a,7,197
sb2150,7,35
09n03,11,31
irfb3207,7,15
rt8871a,7,11
tca9535,8,12
mf11,6,67
max1632,10,18
kpjx,9,19
dm07652r,9,36
mc14468,7,13
ata5279,7,12
74hc194,9,145
lm138,7,67
csp1027,6,11
at24c1024b,7,9
74ls297,8,12
lm2679,7,19
lm2904d,9,30
lm5008,7,29
ta7666,7,21
bat54slt1,6,8
mpm3003,7,10
ads8325,7,14
74hc86d,7,22
74hct14d,7,19
xl4012,6,23
ads7844,8,22
adm3251earwz,6,7
2sb1386,7,7
pic16f873,8,30
25p28v6p,6,6
ks0107,6,22
fsq100,8,19
pt2308,6,50
adg732,7,15
bcx55,6,12
sgm811,6,15
hcpl0630,7,30
me9926,6,37
ds75451,9,13
x25043,7,10
74hc27,8,30
ad783,7,23
tca6416,7,11
k9k8g08u0d,6,17
c2690,7,59
h27ucg8t2btr,9,25
zxct1010,7,17
sn74123,7,19
kia278,7,34
ob2520,7,19
bd438,8,18
smbj18a,7,10
at89c51rd2,7,10
max5481,7,32
ad8403,7,27
pic16f1939,7,56
xl1583e1,8,13
5q1565rf,9,27
mcp3001,6,26
tas5754,7,79
spca1628,6,13
opa2314,7,15
4516,27,1434
irfs630a,7,17
ncp1377b,4,20
pic18f66j60,8,15
hcpl7800,7,32
mx25l4006,6,11
sn7404,7,13
l6234,7,18
cd4023be,7,16
bma280,7,16
dfn3x3,7,31
p6ke36a,7,15
bts550p,9,11
an7273,10,37
stm8l152k4,5,20
mc908qy4cpe,7,17
aat1118,7,20
tea1521p,8,28
cxd1167q,6,19
2r2j,7,19
tda8029,7,12
max7400,6,11
hef4049,7,18
an41908,6,14
ba5954fp,7,20
4935,31,988
tps2829,7,8
itr20403,7,18
2sj355,7,14
2sk2611,7,31
hef4066,6,22
n80c196kb16,7,10
opa2353,6,12
ao4449,9,15
cd4011bcn,7,16
apw7068,7,10
b0505s1w,7,22
lm13600,6,29
mc33161,7,15
78h05,8,57
f9222l,8,73
rtl8676,7,24
tps62040,7,12
40193,49,192
v23084,8,15
aon7520,3,6
lm22679,7,11
ir4426,7,26
irf540npbf,6,18
mc14504b,7,17
hms87c1204a,8,16
74ls241,7,14
tp8485e,5,33
as7805a,7,22
vet6,5,84
ta7368,8,18
82c251,7,47
tps60210,7,8
1a69,5,7
ht7610a,6,11
stm8s207c8t6,6,17
xc7k325tffg900,6,14
mx25l512,8,25
opa124,7,14
mdf13n50,7,11
14066bg,9,29
tl071c,7,16
2845b,7,23
viper20a,7,33
vmn6tp,6,1
1n4148wt,5,28
lm2575hvt,7,9
sp6201,7,17
c8051f530,7,11
ir21531s,7,13
irfr024,7,14
87c196,7,36
ka3844,8,21
max3483,7,25
irf840b,8,16
la42052,11,41
pic16c55,6,17
tea1751t,7,37
fch10a15,8,19
bit3269,6,11
sn74hc273n,7,11
rs405l,7,29
